"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.190104166666667,0.106770833333333,0.158854166666667,0.1171875,0.169270833333333,0.0859375,0.0963541666666667,0.0755208333333333
"2",0.0651041666666667,0.0859375,0.169270833333333,0.138020833333333,0.1484375,0.158854166666667,0.106770833333333,0.127604166666667
"3",0.043421052631579,0.0592105263157895,0.0381578947368421,0.043421052631579,0.0328947368421053,0.706578947368421,0.043421052631579,0.0328947368421053
"4",0.0765895953757225,0.0419075144508671,0.63150289017341,0.0419075144508671,0.065028901734104,0.0476878612716763,0.0534682080924856,0.0419075144508671
"5",0.0995575221238938,0.134955752212389,0.179203539823009,0.0730088495575221,0.170353982300885,0.170353982300885,0.0995575221238938,0.0730088495575221
"6",0.0240384615384615,0.0278846153846154,0.0240384615384615,0.0394230769230769,0.0432692307692308,0.0278846153846154,0.0278846153846154,0.785576923076923
"7",0.147222222222222,0.0916666666666667,0.0916666666666667,0.136111111111111,0.125,0.213888888888889,0.125,0.0694444444444444
"8",0.0915841584158416,0.388613861386139,0.0816831683168317,0.0717821782178218,0.101485148514851,0.121287128712871,0.0618811881188119,0.0816831683168317
"9",0.0653153153153153,0.461711711711712,0.0743243243243243,0.0923423423423423,0.11036036036036,0.0653153153153153,0.0743243243243243,0.0563063063063063
"10",0.179936305732484,0.0780254777070064,0.14171974522293,0.0843949044585987,0.0589171974522293,0.192675159235669,0.173566878980892,0.0907643312101911
"11",0.110119047619048,0.133928571428571,0.0982142857142857,0.0863095238095238,0.229166666666667,0.110119047619048,0.157738095238095,0.0744047619047619
"12",0.0907534246575342,0.111301369863014,0.0702054794520548,0.152397260273973,0.0633561643835616,0.118150684931507,0.220890410958904,0.172945205479452
"13",0.0455974842767296,0.0707547169811321,0.0518867924528302,0.54874213836478,0.0644654088050314,0.121069182389937,0.0518867924528302,0.0455974842767296
"14",0.063953488372093,0.0872093023255814,0.0484496124031008,0.0949612403100775,0.436046511627907,0.125968992248062,0.063953488372093,0.0794573643410853
"15",0.0651041666666667,0.1484375,0.0755208333333333,0.158854166666667,0.0859375,0.325520833333333,0.0651041666666667,0.0755208333333333
"16",0.137175324675325,0.0722402597402597,0.127435064935065,0.0527597402597403,0.0397727272727273,0.049512987012987,0.416396103896104,0.104707792207792
"17",0.534274193548387,0.0584677419354839,0.0504032258064516,0.0826612903225806,0.0826612903225806,0.0745967741935484,0.0504032258064516,0.0665322580645161
"18",0.0240384615384615,0.0355769230769231,0.0355769230769231,0.0278846153846154,0.0432692307692308,0.0317307692307692,0.0278846153846154,0.774038461538462
"19",0.107456140350877,0.151315789473684,0.230263157894737,0.107456140350877,0.0723684210526316,0.0899122807017544,0.160087719298246,0.081140350877193
"20",0.163961038961039,0.131493506493506,0.0535714285714286,0.0925324675324675,0.274350649350649,0.112012987012987,0.0795454545454545,0.0925324675324675
"21",0.0947204968944099,0.144409937888199,0.0698757763975155,0.231366459627329,0.194099378881988,0.0574534161490683,0.0822981366459627,0.125776397515528
"22",0.139937106918239,0.165094339622642,0.0455974842767296,0.0518867924528302,0.404088050314465,0.0644654088050314,0.0644654088050314,0.0644654088050314
"23",0.160714285714286,0.146428571428571,0.0892857142857143,0.160714285714286,0.146428571428571,0.103571428571429,0.0892857142857143,0.103571428571429
"24",0.0968543046357616,0.0769867549668874,0.0306291390728477,0.365066225165563,0.139900662251656,0.139900662251656,0.0604304635761589,0.0902317880794702
"25",0.129237288135593,0.0699152542372881,0.0699152542372881,0.281779661016949,0.197033898305085,0.0783898305084746,0.103813559322034,0.0699152542372881
"26",0.0637931034482759,0.429310344827586,0.0568965517241379,0.187931034482759,0.0775862068965517,0.05,0.0775862068965517,0.0568965517241379
"27",0.0841836734693878,0.186224489795918,0.104591836734694,0.0841836734693878,0.0637755102040816,0.125,0.0841836734693878,0.267857142857143
"28",0.0649606299212598,0.0649606299212598,0.104330708661417,0.0807086614173228,0.474409448818898,0.0728346456692913,0.0649606299212598,0.0728346456692913
"29",0.0592948717948718,0.232371794871795,0.046474358974359,0.0592948717948718,0.418269230769231,0.0849358974358974,0.046474358974359,0.0528846153846154
"30",0.144565217391304,0.101086956521739,0.0923913043478261,0.248913043478261,0.075,0.166304347826087,0.127173913043478,0.0445652173913043
"31",0.264018691588785,0.0864485981308411,0.0864485981308411,0.133177570093458,0.114485981308411,0.0771028037383178,0.105140186915888,0.133177570093458
"32",0.0544117647058824,0.0544117647058824,0.0367647058823529,0.448529411764706,0.207352941176471,0.0544117647058824,0.0779411764705882,0.0661764705882353
"33",0.0396995708154506,0.619098712446352,0.0482832618025751,0.0869098712446352,0.0568669527896996,0.0740343347639485,0.0354077253218884,0.0396995708154506
"34",0.121069182389937,0.334905660377358,0.0959119496855346,0.108490566037736,0.0455974842767296,0.0833333333333333,0.0833333333333333,0.127358490566038
"35",0.0240384615384615,0.0278846153846154,0.0317307692307692,0.0240384615384615,0.0394230769230769,0.0394230769230769,0.0355769230769231,0.777884615384615
"36",0.142628205128205,0.0849358974358974,0.104166666666667,0.116987179487179,0.155448717948718,0.161858974358974,0.123397435897436,0.110576923076923
"37",0.0620805369127517,0.0486577181208054,0.0486577181208054,0.0419463087248322,0.0687919463087248,0.491610738255034,0.169463087248322,0.0687919463087248
"38",0.102422907488987,0.0363436123348018,0.0583700440528634,0.137665198237885,0.0803964757709251,0.14647577092511,0.318281938325991,0.120044052863436
"39",0.0582386363636364,0.0411931818181818,0.0582386363636364,0.149147727272727,0.541193181818182,0.0525568181818182,0.0525568181818182,0.046875
